Title,Sold_Date,Sold_Price,Bids,Card_Link,Image_Link
2018 Contenders Optic Sam Darnold #103 Red Rookie #/99 PSA 8 NM-MT AUTO 10,2021-02-14,104.50,26,https://www.ebay.com/itm/2018-Contenders-Optic-Sam-Darnold-103-Red-Rookie-99-PSA-8-NM-MT-AUTO-10/143935698791?hash=item21833c7767%3Ag%3AjewAAOSwNb9gGEvi&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/jewAAOSwNb9gGEvi/s-l225.jpg
2018 Contenders Optic Sam Darnold #RYASD Rookie #/35 PSA 8.5 NM-MT+ AUTO 10,2021-02-11,86.00,24,https://www.ebay.com/itm/2018-Contenders-Optic-Sam-Darnold-RYASD-Rookie-35-PSA-8-5-NM-MT-AUTO-10/154315241588?hash=item23ede7b874%3Ag%3AmqEAAOSw%7EtFgGEtT&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/mqEAAOSw~tFgGEtT/s-l225.jpg
2018 National Treasures Sam Darnold #102 Material Rookie #/99 PSA 7 NM AUTO 10,2021-02-07,66.00,34,https://www.ebay.com/itm/2018-National-Treasures-Sam-Darnold-102-Material-Rookie-99-PSA-7-NM-AUTO-10/154306687648?hash=item23ed6532a0%3Ag%3A4JUAAOSwby9gDzo8&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/4JUAAOSwby9gDzo8/s-l225.jpg
2018 Elite Draft Picks Collegiate Sam Darnold #101 Rookie #49 PSA 9 MINT AUTO 10,2021-02-07,67.00,35,https://www.ebay.com/itm/2018-Elite-Draft-Picks-Collegiate-Sam-Darnold-101-Rookie-49-PSA-9-MINT-AUTO-10/154306684480?hash=item23ed652640%3Ag%3ArVMAAOSwAK5gDzlc&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/rVMAAOSwAK5gDzlc/s-l225.jpg
2018 Contenders College Ticket Cracked Ice Josh Rosen RC Rookie AUTO /23 PSA 10,2021-02-15,81.00,19,https://www.ebay.com/itm/2018-Contenders-College-Ticket-Cracked-Ice-Josh-Rosen-RC-Rookie-AUTO-23-PSA-10/383944702688?hash=item5964e33ae0%3Ag%3AsTAAAOSwGmlgIZFn&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/sTAAAOSwGmlgIZFn/s-l225.jpg
2018 Panini Contenders Draft Ready Sam Darnold ROOKIE RC AUTO #101 PSA 10 GEM MT,2021-02-06,138.50,13,https://www.ebay.com/itm/2018-Panini-Contenders-Draft-Ready-Sam-Darnold-ROOKIE-RC-AUTO-101-PSA-10-GEM-MT/402672898487?hash=item5dc12cd1b7%3Ag%3AxxYAAOSwOtNgGIru&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/xxYAAOSwOtNgGIru/s-l225.jpg
2018 Contenders Josh Rosen Rookie Ticket Auto Autograph PSA 10 GEM MINT #106,2021-02-05,152.50,29,https://www.ebay.com/itm/2018-Contenders-Josh-Rosen-Rookie-Ticket-Auto-Autograph-PSA-10-GEM-MINT-106/203262668371?hash=item2f53662e53%3Ag%3AMFAAAOSwmRlfjF0b&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/MFAAAOSwmRlfjF0b/s-l225.jpg
2018 Contenders Football Josh Rosen Rookie Ticket Variation AUTO PSA 10 Gem Mint,2021-02-03,86.96,21,https://www.ebay.com/itm/2018-Contenders-Football-Josh-Rosen-Rookie-Ticket-Variation-AUTO-PSA-10-Gem-Mint/373441592841?hash=item56f2da7e09%3Ag%3AfGkAAOSwjXtf5jR-&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/fGkAAOSwjXtf5jR-/s-l225.jpg
2018 Panini Contenders Sam Darnold ROOKIE RC AUTO #103 PSA 10 GEM MINT,2021-02-06,522.12,45,https://www.ebay.com/itm/2018-Panini-Contenders-Sam-Darnold-ROOKIE-RC-AUTO-103-PSA-10-GEM-MINT/353373781517?hash=item5246b7fe0d%3Ag%3AoZMAAOSwFJVgGIrl&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/oZMAAOSwFJVgGIrl/s-l225.jpg
2018 Panini Contenders Draft Picks Sam Darnold ROOKIE RC AUTO #101 PSA 10 GEM MT,2021-01-25,151.00,24,https://www.ebay.com/itm/2018-Panini-Contenders-Draft-Picks-Sam-Darnold-ROOKIE-RC-AUTO-101-PSA-10-GEM-MT/353355260722?hash=item52459d6332%3Ag%3A6j8AAOSwh%7ERgAkSb&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/6j8AAOSwh~RgAkSb/s-l225.jpg
2018 Panini Flawless Baker Mayfield ROOKIE RC PATCH AUTO 1/25 PSA 10 GEM MINT,2021-02-13,"3,045.00",29,https://www.ebay.com/itm/2018-Panini-Flawless-Baker-Mayfield-ROOKIE-RC-PATCH-AUTO-1-25-PSA-10-GEM-MINT/233886918400?hash=item3674bf2700%3Ag%3ATvUAAOSwfnBgHyfU&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/TvUAAOSwfnBgHyfU/s-l225.jpg
2018 PANINI CONTENDERS AUTO. #106 JOSH ROSEN RC RIGHT HAND PSA 10 A0004008-614,2021-01-31,92.00,24,https://www.ebay.com/itm/2018-PANINI-CONTENDERS-AUTO-106-JOSH-ROSEN-RC-RIGHT-HAND-PSA-10-A0004008-614/265021305927?hash=item3db4803447%3Ag%3ArUgAAOSw5fhgCGRD&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/rUgAAOSw5fhgCGRD/s-l225.jpg
2018 PANINI PRIZM JOSH ALLEN SILVER NON AUTO RC PSA 10???,2021-02-14,26.00,18,https://www.ebay.com/itm/2018-PANINI-PRIZM-JOSH-ALLEN-SILVER-NON-AUTO-RC-PSA-10/233887340397?hash=item3674c5976d%3Ag%3Al2IAAOSwhjdgH8dH&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/l2IAAOSwhjdgH8dH/s-l225.jpg
2018 Prizm Red Wave Sam Darnold Auto Rc (85/99) PSA 10,2021-01-12,283.78,20,https://www.ebay.com/itm/2018-Prizm-Red-Wave-Sam-Darnold-Auto-Rc-85-99-PSA-10/143909237767?hash=item2181a8b407%3Ag%3A9IAAAOSwNTpf9KIw&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/9IAAAOSwNTpf9KIw/s-l225.jpg
2018 Prizm Silver Rookie RC Sam Darnold Auto PSA 10 - 100% To Charity #SD,2021-01-12,322.00,31,https://www.ebay.com/itm/2018-Prizm-Silver-Rookie-RC-Sam-Darnold-Auto-PSA-10-100-To-Charity-SD/164627860925?hash=item265495cdbd%3Ag%3AycEAAOSw0vBf9P59&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/ycEAAOSw0vBf9P59/s-l225.jpg
2018 Panini Flawless Baker Mayfield #BM Signature Rookie PSA 10 GEM MINT AUTO 10,2021-02-11,"1,193.00",31,https://www.ebay.com/itm/2018-Panini-Flawless-Baker-Mayfield-BM-Signature-Rookie-PSA-10-GEM-MINT-AUTO-10/233886914999?hash=item3674bf19b7%3Ag%3AO04AAOSwZNRgHybr&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/O04AAOSwZNRgHybr/s-l225.jpg
2018 Panini Prizm Rookie Silver JOSH ROSEN AUTO RC PSA 10 GEM MINT,2021-01-13,97.55,28,https://www.ebay.com/itm/2018-Panini-Prizm-Rookie-Silver-JOSH-ROSEN-AUTO-RC-PSA-10-GEM-MINT/254827333195?hash=item3b54e4864b%3Ag%3AdisAAOSwxkpf9fi0&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/disAAOSwxkpf9fi0/s-l225.jpg
2018 Panini Contenders Rookie Roundup Josh Rosen RC AUTO /49 Cardnials PSA 10,2021-01-12,36.00,9,https://www.ebay.com/itm/2018-Panini-Contenders-Rookie-Roundup-Josh-Rosen-RC-AUTO-49-Cardnials-PSA-10/363246997899?hash=item549335518b%3Ag%3AlzcAAOSws19fyqcU&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/lzcAAOSws19fyqcU/s-l225.jpg
2018 PANINI PRIZM JOSH ROSEN ROOKIE RC AUTO #D 13/25 PSA 10 CARDINALS,2021-01-06,104.19,32,https://www.ebay.com/itm/2018-PANINI-PRIZM-JOSH-ROSEN-ROOKIE-RC-AUTO-D-13-25-PSA-10-CARDINALS/124508060460?hash=item1cfd423b2c%3Ag%3AZ6EAAOSwuIFf7Jdu&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/Z6EAAOSwuIFf7Jdu/s-l225.jpg
2018 Panini Rookie & Stars Josh Allen RC Patch Auto 45/75 #DFS-JA PSA 10 POP 2 ,2021-02-14,755.00,42,https://www.ebay.com/itm/2018-Panini-Rookie-Stars-Josh-Allen-RC-Patch-Auto-45-75-DFS-JA-PSA-10-POP-2/114664113513?hash=item1ab2838569%3Ag%3A7p4AAOSwZq1f%7EDk3&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/7p4AAOSwZq1f~Dk3/s-l225.jpg
2018 Leaf Ultimate Sam Darnold Rc Auto Gold Foil #2/25 BGS 9/10 Auto $$$ POP 1/1,2020-12-26,63.00,18,https://www.ebay.com/itm/2018-Leaf-Ultimate-Sam-Darnold-Rc-Auto-Gold-Foil-2-25-BGS-9-10-Auto-POP-1-1/293903136951?hash=item446dfdf8b7%3Ag%3AVRsAAOSwdtxfuqSJ&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/VRsAAOSwdtxfuqSJ/s-l225.jpg
2018 Leaf Metal Draft Blue Prismatic Baker Mayfield RC Rookie AUTO 28/35 PSA 10,2021-02-11,251.38,46,https://www.ebay.com/itm/2018-Leaf-Metal-Draft-Blue-Prismatic-Baker-Mayfield-RC-Rookie-AUTO-28-35-PSA-10/383936318804?hash=item5964634d54%3Ag%3A3vEAAOSw5iJgG%7E7L&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/3vEAAOSw5iJgG~7L/s-l225.jpg
2018 Panini Score Baker Mayfield Gold Zone Auto /50 PSA 10 Gem Mint RC RookieÂ ,2021-02-08,228.50,26,https://www.ebay.com/itm/2018-Panini-Score-Baker-Mayfield-Gold-Zone-Auto-50-PSA-10-Gem-Mint-RC-Rookie/313405798936?hash=item48f870fa18%3Ag%3A%7E-cAAOSwJcRgGt%7Es&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/~-cAAOSwJcRgGt~s/s-l225.jpg
2018 Contenders Football Josh Rosen RC Rookie Ticket AUTO #106 PSA 10 Gem Mint,2021-01-04,74.00,10,https://www.ebay.com/itm/2018-Contenders-Football-Josh-Rosen-RC-Rookie-Ticket-AUTO-106-PSA-10-Gem-Mint/373405834614?hash=item56f0b8dd76%3Ag%3AvBAAAOSwGAhf5jSr&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/vBAAAOSwGAhf5jSr/s-l225.jpg
2018 Contenders Football Josh Rosen Rookie Ticket Variation AUTO PSA 10 Gem Mint,2021-01-04,122.50,11,https://www.ebay.com/itm/2018-Contenders-Football-Josh-Rosen-Rookie-Ticket-Variation-AUTO-PSA-10-Gem-Mint/363234254169?hash=item549272dd59%3Ag%3AfGkAAOSwjXtf5jR-&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/fGkAAOSwjXtf5jR-/s-l225.jpg
2018 PANINI PRIZM LAMAR JACKSON SILVER RC NON AUTO PSA 10??,2021-02-14,13.15,10,https://www.ebay.com/itm/2018-PANINI-PRIZM-LAMAR-JACKSON-SILVER-RC-NON-AUTO-PSA-10/333881751707?hash=item4dbce7389b%3Ag%3AfaAAAOSwZWJgH8ZV&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/faAAAOSwZWJgH8ZV/s-l225.jpg
2018 Panini Elite Josh Allen Turn Of The Century Rookie Auto 25/99 #TC-JA PSA 10,2021-02-14,565.00,40,https://www.ebay.com/itm/2018-Panini-Elite-Josh-Allen-Turn-Of-The-Century-Rookie-Auto-25-99-TC-JA-PSA-10/114664113162?hash=item1ab283840a%3Ag%3A8lQAAOSwFoFgAqwJ&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/8lQAAOSwFoFgAqwJ/s-l225.jpg
2019 Prestige Josh Allen Buffalo Bills non auto psa 10?,2021-02-14,1.25,2,https://www.ebay.com/itm/2019-Prestige-Josh-Allen-Buffalo-Bills-non-auto-psa-10/333882311999?hash=item4dbcefc53f%3Ag%3A4JcAAOSwZrlgDXtB&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/4JcAAOSwZrlgDXtB/s-l225.jpg
2018 Panini XR Green Sam Darnold ROOKIE RC PSA/DNA 10 AUTO /2 PSA AUTH,2020-12-17,135.00,23,https://www.ebay.com/itm/2018-Panini-XR-Green-Sam-Darnold-ROOKIE-RC-PSA-DNA-10-AUTO-2-PSA-AUTH/402594626913?hash=item5dbc827d61%3Ag%3AbYsAAOSwwkZfzswz&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/bYsAAOSwwkZfzswz/s-l225.jpg
2018 Panini Certified Roll Call Gold Sam Darnold RC PSA/DNA 10 AUTO /15 PSA 8.5,2020-12-17,21.50,15,https://www.ebay.com/itm/2018-Panini-Certified-Roll-Call-Gold-Sam-Darnold-RC-PSA-DNA-10-AUTO-15-PSA-8-5/402594622069?hash=item5dbc826a75%3Ag%3ArscAAOSwd7RfzsuD&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/rscAAOSwd7RfzsuD/s-l225.jpg
2018 Panini Red Wave Prizm Sam Darnold RC Rookie AUTO 56/99 PSA 10,2020-12-17,158.05,16,https://www.ebay.com/itm/2018-Panini-Red-Wave-Prizm-Sam-Darnold-RC-Rookie-AUTO-56-99-PSA-10/373386534811?hash=item56ef925f9b%3Ag%3Ap9gAAOSwPZhf0un%7E&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/p9gAAOSwPZhf0un~/s-l225.jpg
2018 Panini Contenders Cracked Ice Baker Mayfield ROOKIE RC AUTO /23 #24 PSA 10,2021-02-06,305.00,26,https://www.ebay.com/itm/2018-Panini-Contenders-Cracked-Ice-Baker-Mayfield-ROOKIE-RC-AUTO-23-24-PSA-10/143935883805?hash=item21833f4a1d%3Ag%3AGR0AAOSw2mJgGIrz&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/GR0AAOSw2mJgGIrz/s-l225.jpg
2018 Panini Prizm Josh Rosen Rookie Auto Blue Scope /99 #JR PSA 10 Gem Mint,2021-01-02,56.00,25,https://www.ebay.com/itm/2018-Panini-Prizm-Josh-Rosen-Rookie-Auto-Blue-Scope-99-JR-PSA-10-Gem-Mint/124500624875?hash=item1cfcd0c5eb%3Ag%3A9ksAAOSwWZlf5Pes&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/9ksAAOSwWZlf5Pes/s-l225.jpg
2018 PANINI CONTENDERS JOSH ROSEN  RC AUTO PSA 10 GEM MINT,2020-12-22,117.50,19,https://www.ebay.com/itm/2018-PANINI-CONTENDERS-JOSH-ROSEN-RC-AUTO-PSA-10-GEM-MINT/393057545194?hash=item5b840e2bea%3Ag%3Alg0AAOSwZ5Vf2QDA&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/lg0AAOSwZ5Vf2QDA/s-l225.jpg
2018 PANINI CONTENDERS JOSH ROSEN BALL AT CHEST AUTO ROOKIE CARD PSA 10 GEM MINT,2020-12-22,132.50,22,https://www.ebay.com/itm/2018-PANINI-CONTENDERS-JOSH-ROSEN-BALL-AT-CHEST-AUTO-ROOKIE-CARD-PSA-10-GEM-MINT/124488510683?hash=item1cfc17ecdb%3Ag%3ADM8AAOSw%7E-Nf2SV6&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/DM8AAOSw~-Nf2SV6/s-l225.jpg
Lamar Jackson 2018 Immaculate Rookie Relic AUTO 08/10 BGS 9 (PSA 10?),2021-01-23,786.00,4,https://www.ebay.com/itm/Lamar-Jackson-2018-Immaculate-Rookie-Relic-AUTO-08-10-BGS-9-PSA-10/184624716078?hash=item2afc7d992e%3Ag%3AXWIAAOSwPaFgA9Rq&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/XWIAAOSwPaFgA9Rq/s-l225.jpg
Josh Allen 2018 Leaf Ultimate Draft BA-JA1 Gold 19/25 PSA 8 Auto 10,2021-02-14,227.61,7,https://www.ebay.com/itm/Josh-Allen-2018-Leaf-Ultimate-Draft-BA-JA1-Gold-19-25-PSA-8-Auto-10/313410374730?hash=item48f8b6cc4a%3Ag%3AlXIAAOSwzVtgFgMm&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/lXIAAOSwzVtgFgMm/s-l225.jpg
Josh Allen 2018 Panini Contenders Rookie Ticket Autograph BILLS RC Auto PSA 10,2021-02-13,"3,609.00",40,https://www.ebay.com/itm/Josh-Allen-2018-Panini-Contenders-Rookie-Ticket-Autograph-BILLS-RC-Auto-PSA-10/254857549483?hash=item3b56b196ab%3Ag%3AVmYAAOSwHCFgBYIo&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/VmYAAOSwHCFgBYIo/s-l225.jpg
2018 Donruss Optic 154 JOSH ALLEN RATED ROOKIE auto SP #â€™D 64/99 PSA 10?,2021-02-13,"1,264.00",29,https://www.ebay.com/itm/2018-Donruss-Optic-154-JOSH-ALLEN-RATED-ROOKIE-auto-SP-D-64-99-PSA-10/333883522388?hash=item4dbd023d54%3Ag%3APT4AAOSwQn5gGtFy&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/PT4AAOSwQn5gGtFy/s-l225.jpg
2018 Panini Spectra Sam Darnold Rookie Patch Auto Green /25 PSA 10,2020-12-15,115.00,31,https://www.ebay.com/itm/2018-Panini-Spectra-Sam-Darnold-Rookie-Patch-Auto-Green-25-PSA-10/114573532896?hash=item1aad1d5ee0%3Ag%3AhhkAAOSwKIhf1RAC&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/hhkAAOSwKIhf1RAC/s-l225.jpg
2018 Panini Prizm Sam Darnold Auto Rookie Worn Patch /99 Graded PSA 10 W10! 1/1?,2020-12-14,399.99,1,https://www.ebay.com/itm/2018-Panini-Prizm-Sam-Darnold-Auto-Rookie-Worn-Patch-99-Graded-PSA-10-W10-1-1/174550540030?hash=item28a405defe%3Ag%3AttkAAOSwpl9e%7EC3r&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/ttkAAOSwpl9e~C3r/s-l225.jpg
2018 Panini Prizm Sam Darnold Green Crystals Rookie RC Auto 24/49 #RA-SD PSA 10 ,2020-12-13,238.50,23,https://www.ebay.com/itm/2018-Panini-Prizm-Sam-Darnold-Green-Crystals-Rookie-RC-Auto-24-49-RA-SD-PSA-10/114562131016?hash=item1aac6f6448%3Ag%3AfUIAAOSwqqdfv3lV&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/fUIAAOSwqqdfv3lV/s-l225.jpg
2018 National Treasures Colossal Prime Baker Mayfield RC PATCH AUTO /25 PSA 10,2021-02-06,527.00,43,https://www.ebay.com/itm/2018-National-Treasures-Colossal-Prime-Baker-Mayfield-RC-PATCH-AUTO-25-PSA-10/353373781387?hash=item5246b7fd8b%3Ag%3A7ikAAOSwDIpgGIrP&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/7ikAAOSwDIpgGIrP/s-l225.jpg
2018 National Treasures Collegiate Gold Baker Mayfield RC PATCH AUTO 6/10 PSA 10,2021-02-06,363.00,16,https://www.ebay.com/itm/2018-National-Treasures-Collegiate-Gold-Baker-Mayfield-RC-PATCH-AUTO-6-10-PSA-10/402672897759?hash=item5dc12ccedf%3Ag%3AKWAAAOSwWDBgGIrK&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/KWAAAOSwWDBgGIrK/s-l225.jpg
2018 Panini Contenders Cracked Ice Josh Rosen ROOKIE RC AUTO /24 #106 PSA 10 GEM,2020-12-17,511.00,25,https://www.ebay.com/itm/2018-Panini-Contenders-Cracked-Ice-Josh-Rosen-ROOKIE-RC-AUTO-24-106-PSA-10-GEM/143877160242?hash=item217fbf3d32%3Ag%3AluwAAOSw4h1fzsub&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/luwAAOSw4h1fzsub/s-l225.jpg
2018 Panini Contenders Rookie Roundup Josh Rosen RC AUTO /49 Cardnials PSA 10,2020-12-14,45.00,14,https://www.ebay.com/itm/2018-Panini-Contenders-Rookie-Roundup-Josh-Rosen-RC-AUTO-49-Cardnials-PSA-10/363207669248?hash=item5490dd3600%3Ag%3AlzcAAOSws19fyqcU&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/lzcAAOSws19fyqcU/s-l225.jpg
2018 Flawless Lamar Jackson AUTO Rookie Signatures /25 PSA 10 GEM MINT **POP 1**,2021-01-06,"1,341.00",31,https://www.ebay.com/itm/2018-Flawless-Lamar-Jackson-AUTO-Rookie-Signatures-25-PSA-10-GEM-MINT-POP-1/164624081589?hash=item26545c22b5%3Ag%3AaWEAAOSwAEJf8oEy&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/aWEAAOSwAEJf8oEy/s-l225.jpg
2018 Panini Prizm Patch Auto Gold Prizm /10 Lamar Jackson Rookie Card BGS 9 psa,2020-12-29,861.00,22,https://www.ebay.com/itm/2018-Panini-Prizm-Patch-Auto-Gold-Prizm-10-Lamar-Jackson-Rookie-Card-BGS-9-psa/124498130500?hash=item1cfcaab644%3Ag%3AwhUAAOSwv4xfxY0a&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/whUAAOSwv4xfxY0a/s-l225.jpg
2018 National Treasures Josh Allen RPA RC Rookie Patch AUTO /99 PSA 10 GEM MINT,2021-02-11,"24,444.00",45,https://www.ebay.com/itm/2018-National-Treasures-Josh-Allen-RPA-RC-Rookie-Patch-AUTO-99-PSA-10-GEM-MINT/383936817562?hash=item59646ae99a%3Ag%3AyBIAAOSw7sRgHFou&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/yBIAAOSw7sRgHFou/s-l225.jpg
SAM DARNOLD 2018 Panini Contenders Rookie Ticket Optic Purple Auto PSA 10,2020-12-13,85.00,19,https://www.ebay.com/itm/SAM-DARNOLD-2018-Panini-Contenders-Rookie-Ticket-Optic-Purple-Auto-PSA-10/184569312061?hash=item2af930333d%3Ag%3AhPgAAOSw4Z1fzV7h&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/hPgAAOSw4Z1fzV7h/s-l225.jpg
Baker Mayfield 2018 Score NFL Draft ROOKIE RC Browns non auto psa 10?,2021-01-31,4.30,1,https://www.ebay.com/itm/Baker-Mayfield-2018-Score-NFL-Draft-ROOKIE-RC-Browns-non-auto-psa-10/333867831886?hash=item4dbc12d24e%3Ag%3AsAAAAOSw7%7E5gBFB5&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/sAAAAOSw7~5gBFB5/s-l225.jpg
2018 Score #315 Baker Mayfield RC Rookie Browns non auto psa 10?,2021-01-31,6.10,1,https://www.ebay.com/itm/2018-Score-315-Baker-Mayfield-RC-Rookie-Browns-non-auto-psa-10/333867831288?hash=item4dbc12cff8%3Ag%3AZLAAAOSw40tgBE96&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/ZLAAAOSw40tgBE96/s-l225.jpg
ðŸ”¥ 2018 Leaf Valiant Baker Mayfield Rookie Auto Green 48/60 PSA 10 ðŸ’Ž Pop4 ðŸ”¥ RC,2021-01-29,150.00,1,https://www.ebay.com/itm/2018-Leaf-Valiant-Baker-Mayfield-Rookie-Auto-Green-48-60-PSA-10-Pop4-RC/313391851245?hash=item48f79c26ed%3Ag%3A140AAOSw4iRgAxQE&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/140AAOSw4iRgAxQE/s-l225.jpg
JOSH ROSEN 2018 PANINI PRIZM ROOKIE SILVER REFRACTOR AUTO PSA 10 GEM,2020-11-22,44.00,8,https://www.ebay.com/itm/JOSH-ROSEN-2018-PANINI-PRIZM-ROOKIE-SILVER-REFRACTOR-AUTO-PSA-10-GEM/284080687303?hash=item42248748c7%3Ag%3AcIYAAOSwLYVfmdiU&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/cIYAAOSwLYVfmdiU/s-l225.jpg
2018 Panini Donruss Josh Rosen Rated Rookie #302 PSA GEM MT 10 Cardinals,2021-02-10,27.00,3,https://www.ebay.com/itm/2018-Panini-Donruss-Josh-Rosen-Rated-Rookie-302-PSA-GEM-MT-10-Cardinals/274673179361?hash=item3ff3cc1ae1%3Ag%3A2EIAAOSwygBf-5I%7E&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/2EIAAOSwygBf-5I~/s-l225.jpg
,2020-12-21,"1,425.00",26,https://www.ebay.com/itm/2018-PANINI-DONRUSS-OPTIC-LAMAR-JACKSON-ROOKIE-AUTO-RED-50-PSA-10-GEM/333825117721?hash=item4db9870e19%3Ag%3AzNkAAOSwtllfrcx9&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/zNkAAOSwtllfrcx9/s-l225.jpg
2018 Prizm Josh Allen Silver Prizm Rookie Auto PSA 10 GEM MINT Bills RC,2021-02-08,"2,214.99",47,https://www.ebay.com/itm/2018-Prizm-Josh-Allen-Silver-Prizm-Rookie-Auto-PSA-10-GEM-MINT-Bills-RC/143935644276?hash=item21833ba274%3Ag%3AcSoAAOSwzdZgGDt2&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/cSoAAOSwzdZgGDt2/s-l225.jpg
