Title,Sold_Date,Sold_Price,Bids,Card_Link,Image_Link
2018 Panini Prizm Baker Mayfield ROOKIE RC AUTO #BM PSA 10 GEM MINT BROWNS ,2020-12-06,404.99,50,https://www.ebay.com/itm/2018-Panini-Prizm-Baker-Mayfield-ROOKIE-RC-AUTO-BM-PSA-10-GEM-MINT-BROWNS/264957087734?hash=item3db0ac4ff6%3Ag%3AdscAAOSwtDNfqrq%7E&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/dscAAOSwtDNfqrq~/s-l225.jpg
Lamar Jackson 2018 Optic Red/yellow RC; PSA 10! Low POP ; MVP; InvestðŸ”¥,2021-01-10,350.00,27,https://www.ebay.com/itm/Lamar-Jackson-2018-Optic-Red-yellow-RC-PSA-10-Low-POP-MVP-Invest/383887165009?hash=item5961754651%3Ag%3AH1IAAOSwEOhf8iKb&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/H1IAAOSwEOhf8iKb/s-l225.jpg
2018 donruss lamar jackson psa 10 ðŸ”¥,2020-12-10,96.00,19,https://www.ebay.com/itm/2018-donruss-lamar-jackson-psa-10/174546989723?hash=item28a3cfb29b%3Ag%3AT9QAAOSw%7EkFfy%7EAk&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/T9QAAOSw~kFfy~Ak/s-l225.jpg
Josh Allen RC Patch Auto 2018 Obsidian Silver Prizm 54/100 RPA Sealed PSA 10?,2021-01-11,500.00,1,https://www.ebay.com/itm/Josh-Allen-RC-Patch-Auto-2018-Obsidian-Silver-Prizm-54-100-RPA-Sealed-PSA-10/265011052858?hash=item3db3e3c13a%3Ag%3A3lcAAOSw1Gxf%7ER5y&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/3lcAAOSw1Gxf~R5y/s-l225.jpg
JOSH ALLEN 2018 ELITE DRAFT ASPIRATIONS Purple AUTO RC 25/25 PSA 10 Pop 1/1 Rare,2021-01-11,"1,550.00",45,https://www.ebay.com/itm/JOSH-ALLEN-2018-ELITE-DRAFT-ASPIRATIONS-Purple-AUTO-RC-25-25-PSA-10-Pop-1-1-Rare/324441582706?hash=item4b8a39ac72%3Ag%3ASU8AAOSw59Jf77iW&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/SU8AAOSw59Jf77iW/s-l225.jpg
2018 Prizm Baker Mayfield Green Crystals RC Auto Autograph #03/75 PSA 10 GEM Y14,2020-12-06,481.06,39,https://www.ebay.com/itm/2018-Prizm-Baker-Mayfield-Green-Crystals-RC-Auto-Autograph-03-75-PSA-10-GEM-Y14/373374747849?hash=item56eede84c9%3Ag%3Aa58AAOSwzN9fxvXZ&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/a58AAOSwzN9fxvXZ/s-l225.jpg
2018 Leaf Flash Baker Mayfield Autograph Purple Rookie Card RC Auto 25/25 PSA 10,2020-12-06,399.99,1,https://www.ebay.com/itm/2018-Leaf-Flash-Baker-Mayfield-Autograph-Purple-Rookie-Card-RC-Auto-25-25-PSA-10/203206606180?hash=item2f500ebd64%3Ag%3A6s4AAOSwXfJfyHQu&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/6s4AAOSwXfJfyHQu/s-l225.jpg
2018 Panini Prizm #BM Baker Mayfield Auto RC Rookie Gem Mint PSA 10,2020-12-04,318.00,31,https://www.ebay.com/itm/2018-Panini-Prizm-BM-Baker-Mayfield-Auto-RC-Rookie-Gem-Mint-PSA-10/143867097750?hash=item217f25b296%3Ag%3AjJoAAOSwN3xfvICP&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/jJoAAOSwN3xfvICP/s-l225.jpg
2018 Flawless Signature Gloves Patch Auto Josh Allen /20 Gem Mint PSA 10,2021-01-10,"6,422.00",68,https://www.ebay.com/itm/2018-Flawless-Signature-Gloves-Patch-Auto-Josh-Allen-20-Gem-Mint-PSA-10/143906516587?hash=item21817f2e6b%3Ag%3AHtIAAOSw3%7Edf8Mo7&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/HtIAAOSw3~df8Mo7/s-l225.jpg
JOSH ALLEN 2018 Panini Prizm  Red Wave Rookie auto #13/199 PSA 10 ,2021-01-08,"2,250.00",57,https://www.ebay.com/itm/JOSH-ALLEN-2018-Panini-Prizm-Red-Wave-Rookie-auto-13-199-PSA-10/274630153400?hash=item3ff13b94b8%3Ag%3AyCEAAOSw1VBf6-Le&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/yCEAAOSw1VBf6-Le/s-l225.jpg
2018 Obsidian Josh Allen RC Electric Orange Etch Dual Patch Auto #10/50! PSA 10?,2021-01-05,850.00,46,https://www.ebay.com/itm/2018-Obsidian-Josh-Allen-RC-Electric-Orange-Etch-Dual-Patch-Auto-10-50-PSA-10/324435989327?hash=item4b89e4534f%3Ag%3AbH8AAOSw0CJf66hD&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/bH8AAOSw0CJf66hD/s-l225.jpg
2018 baker mayfield Score 7/20 Red Zone Rookie Red Auto Psa 10 Gem Ssp,2020-12-03,179.50,11,https://www.ebay.com/itm/2018-baker-mayfield-Score-7-20-Red-Zone-Rookie-Red-Auto-Psa-10-Gem-Ssp/154208780779?hash=item23e78f41eb%3Ag%3AfAUAAOSwwz1fu1h1&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/fAUAAOSwwz1fu1h1/s-l225.jpg
2018 Panini Prizm Josh Allen ROOKIE RC PATCH AUTO/99 #RPAJA PSA 10 GEM MINT,2021-01-05,"2,080.00",73,https://www.ebay.com/itm/2018-Panini-Prizm-Josh-Allen-ROOKIE-RC-PATCH-AUTO-99-RPAJA-PSA-10-GEM-MINT/264990465306?hash=item3db2a99d1a%3Ag%3AS9oAAOSwdihf55Kr&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/S9oAAOSwdihf55Kr/s-l225.jpg
2018 Panini Contenders Rookie Ticket Josh Allen RC PSA 9 PSA/DNA 10 AUTO,2021-01-04,"2,799.00",59,https://www.ebay.com/itm/2018-Panini-Contenders-Rookie-Ticket-Josh-Allen-RC-PSA-9-PSA-DNA-10-AUTO/373409278628?hash=item56f0ed6aa4%3Ag%3A2KgAAOSwfVhf6kHn&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/2KgAAOSwfVhf6kHn/s-l225.jpg
PSA 10 2018 Leaf Metal Draft JOSH ALLEN Rookie AUTO Football Card BLUE PRIZM RC ,2021-01-03,998.88,74,https://www.ebay.com/itm/PSA-10-2018-Leaf-Metal-Draft-JOSH-ALLEN-Rookie-AUTO-Football-Card-BLUE-PRIZM-RC/363233493759?hash=item54926742ff%3Ag%3AYOEAAOSwN4Zf5Ung&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/YOEAAOSwN4Zf5Ung/s-l225.jpg
2018 baker mayfield Score /20 Red Zone Rookie Non Auto Psa 10 Gem Ssp,2020-12-03,86.00,3,https://www.ebay.com/itm/2018-baker-mayfield-Score-20-Red-Zone-Rookie-Non-Auto-Psa-10-Gem-Ssp/154208786279?hash=item23e78f5767%3Ag%3AeNQAAOSwsOBfu1tT&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/eNQAAOSwsOBfu1tT/s-l225.jpg
2018 Contenders Rookie Ticket #101 Baker Mayfield Browns RC Rookie AUTO PSA 10,2020-12-02,385.00,12,https://www.ebay.com/itm/2018-Contenders-Rookie-Ticket-101-Baker-Mayfield-Browns-RC-Rookie-AUTO-PSA-10/373366128325?hash=item56ee5afec5%3Ag%3Ar-YAAOSwMp9fvu0t&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/r-YAAOSwMp9fvu0t/s-l225.jpg
2018 Panini Prizm #BM Baker Mayfield Auto RC Rookie Gem Mint PSA 10,2020-11-29,380.99,30,https://www.ebay.com/itm/2018-Panini-Prizm-BM-Baker-Mayfield-Auto-RC-Rookie-Gem-Mint-PSA-10/333799090448?hash=item4db7f9e910%3Ag%3AGF0AAOSwleBfuzPp&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/GF0AAOSwleBfuzPp/s-l225.jpg
2018 Panini Prizm JOSH ALLEN Red Wave Rookie auto #/199 PSA 10 ,2021-01-02,"1,925.00",66,https://www.ebay.com/itm/2018-Panini-Prizm-JOSH-ALLEN-Red-Wave-Rookie-auto-199-PSA-10/274624034925?hash=item3ff0de386d%3Ag%3At2wAAOSwIqlf5Awy&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/t2wAAOSwIqlf5Awy/s-l225.jpg
2018 Panini Score #351 Baker Mayfield RC Rookie AUTO PSA 10 GEM MINT,2020-11-24,94.02,11,https://www.ebay.com/itm/2018-Panini-Score-351-Baker-Mayfield-RC-Rookie-AUTO-PSA-10-GEM-MINT/373339293857?hash=item56ecc188a1%3Ag%3AfskAAOSwvvdfsBtT&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/fskAAOSwvvdfsBtT/s-l225.jpg
2018 Donruss Optic Purple Stars Prizm #153 Baker Mayfield RC AUTO 38/50 PSA 10,2020-11-23,325.00,27,https://www.ebay.com/itm/2018-Donruss-Optic-Purple-Stars-Prizm-153-Baker-Mayfield-RC-AUTO-38-50-PSA-10/363178624281?hash=item548f220519%3Ag%3AAr8AAOSwq39frxtU&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/Ar8AAOSwq39frxtU/s-l225.jpg
JOSH ALLEN 2018 PANINI PRIZM ROOKIE RED WAVE PRIZMS AUTO SP /199 PSA 10 GEM MINT,2021-01-01,"2,788.00",78,https://www.ebay.com/itm/JOSH-ALLEN-2018-PANINI-PRIZM-ROOKIE-RED-WAVE-PRIZMS-AUTO-SP-199-PSA-10-GEM-MINT/353332073400?hash=item52443b93b8%3Ag%3AnpUAAOSwaYVf5kmp&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/npUAAOSwaYVf5kmp/s-l225.jpg
2018 Panini Prizm Blue Scope Josh Allen ROOKIE RC AUTO /99 #JA PSA 10 GEM MINT,2020-12-31,"2,800.00",45,https://www.ebay.com/itm/2018-Panini-Prizm-Blue-Scope-Josh-Allen-ROOKIE-RC-AUTO-99-JA-PSA-10-GEM-MINT/393065159042?hash=item5b84825982%3Ag%3AA0gAAOSwCB5f4Ovq&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/A0gAAOSwCB5f4Ovq/s-l225.jpg
2018 Panini Prizm Josh Allen ROOKIE RC AUTO #JA PSA 10 GEM MINT,2020-12-28,"1,715.00",48,https://www.ebay.com/itm/2018-Panini-Prizm-Josh-Allen-ROOKIE-RC-AUTO-JA-PSA-10-GEM-MINT/224291056862?hash=item3438c9ecde%3Ag%3AAJEAAOSwliVf48-T&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/AJEAAOSwliVf48-T/s-l225.jpg
2018 Panini Prizm #BM Baker Mayfield Auto RC Rookie Gem Mint PSA 10,2020-11-22,401.03,32,https://www.ebay.com/itm/2018-Panini-Prizm-BM-Baker-Mayfield-Auto-RC-Rookie-Gem-Mint-PSA-10/333791023413?hash=item4db77ed135%3Ag%3ASBAAAOSwp6xfsf7Q&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/SBAAAOSwp6xfsf7Q/s-l225.jpg
2018 Contenders Optic Ticket RPS Purple 7/49 Josh Allen #105 PSA 10 Rookie Auto,2020-12-27,"3,155.00",48,https://www.ebay.com/itm/2018-Contenders-Optic-Ticket-RPS-Purple-7-49-Josh-Allen-105-PSA-10-Rookie-Auto/233826718050?hash=item3671289162%3Ag%3A5MsAAOSwAjVf3RKZ&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/5MsAAOSwAjVf3RKZ/s-l225.jpg
2018 Josh Allen Leaf Valiant Orange Prizm Refractor Rc Auto #/35 SSP BGS 9.5/10,2020-12-26,305.00,60,https://www.ebay.com/itm/2018-Josh-Allen-Leaf-Valiant-Orange-Prizm-Refractor-Rc-Auto-35-SSP-BGS-9-5-10/293903029084?hash=item446dfc535c%3Ag%3AdCAAAOSwckFf2q4r&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/dCAAAOSwckFf2q4r/s-l225.jpg
2018 Panini Contenders Rookie Ticket Auto Variation BAKER MAYFIELD Browns PSA 10,2020-11-22,676.66,32,https://www.ebay.com/itm/2018-Panini-Contenders-Rookie-Ticket-Auto-Variation-BAKER-MAYFIELD-Browns-PSA-10/143838488383?hash=item217d71273f%3Ag%3AcyYAAOSwoH9fjzyu&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/cyYAAOSwoH9fjzyu/s-l225.jpg
2018 Contenders Josh Allen RC Auto Playoff Ticket /49 PSA 8 DNA 10,2020-12-26,730.00,42,https://www.ebay.com/itm/2018-Contenders-Josh-Allen-RC-Auto-Playoff-Ticket-49-PSA-8-DNA-10/393062413161?hash=item5b84587369%3Ag%3AUx8AAOSwfK5fvrTM&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/Ux8AAOSwfK5fvrTM/s-l225.jpg
Josh Allen Rookie RC Panini Honors Gold Zone Auto Gem MT PSA 10 09/25 Pop 1/3,2020-12-25,"2,250.00",28,https://www.ebay.com/itm/Josh-Allen-Rookie-RC-Panini-Honors-Gold-Zone-Auto-Gem-MT-PSA-10-09-25-Pop-1-3/264982155110?hash=item3db22acf66%3Ag%3A56YAAOSwoGJf3YTb&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/56YAAOSwoGJf3YTb/s-l225.jpg
2018 Panini Prizm Purple Power Josh Allen ROOKIE RC AUTO /49 #JA PSA 10 GEM MINT,2020-12-17,"2,375.00",66,https://www.ebay.com/itm/2018-Panini-Prizm-Purple-Power-Josh-Allen-ROOKIE-RC-AUTO-49-JA-PSA-10-GEM-MINT/402594626525?hash=item5dbc827bdd%3Ag%3A5AIAAOSwI99fzswd&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/5AIAAOSwI99fzswd/s-l225.jpg
2018 Panini Prizm Blue Scope Josh Allen ROOKIE RC AUTO /99 #JA PSA 10 GEM MINT,2020-12-17,"2,275.00",67,https://www.ebay.com/itm/2018-Panini-Prizm-Blue-Scope-Josh-Allen-ROOKIE-RC-AUTO-99-JA-PSA-10-GEM-MINT/402594626520?hash=item5dbc827bd8%3Ag%3AOKIAAOSwSadfzswb&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/OKIAAOSwSadfzswb/s-l225.jpg
2018 Panini Flawless Silver Josh Allen ROOKIE RC PATCH AUTO 10/10 PSA 8 NM-MT,2020-12-17,900.01,37,https://www.ebay.com/itm/2018-Panini-Flawless-Silver-Josh-Allen-ROOKIE-RC-PATCH-AUTO-10-10-PSA-8-NM-MT/402594622457?hash=item5dbc826bf9%3Ag%3AE3wAAOSwne1fzsux&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/E3wAAOSwne1fzsux/s-l225.jpg
2018 Panini Contenders Optic Josh Allen ROOKIE RC AUTO #105 PSA 10 GEM MINT,2020-12-17,"1,800.00",32,https://www.ebay.com/itm/2018-Panini-Contenders-Optic-Josh-Allen-ROOKIE-RC-AUTO-105-PSA-10-GEM-MINT/353310576695?hash=item5242f39037%3Ag%3AX1gAAOSwC7tfzsut&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/X1gAAOSwC7tfzsut/s-l225.jpg
2018 Panini Contenders Josh Allen ROOKIE RC AUTO #105 PSA 10 GEM MINT,2020-12-17,"2,389.00",52,https://www.ebay.com/itm/2018-Panini-Contenders-Josh-Allen-ROOKIE-RC-AUTO-105-PSA-10-GEM-MINT/143877160237?hash=item217fbf3d2d%3Ag%3AqKYAAOSwleBfzsuX&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/qKYAAOSwleBfzsuX/s-l225.jpg
2018 Donruss Optic Bronze Preview Josh Allen ROOKIE RC AUTO /24 PSA 10 GEM MINT,2020-12-17,"1,536.00",39,https://www.ebay.com/itm/2018-Donruss-Optic-Bronze-Preview-Josh-Allen-ROOKIE-RC-AUTO-24-PSA-10-GEM-MINT/143877157769?hash=item217fbf3389%3Ag%3ARU0AAOSwVztfzsru&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/RU0AAOSwVztfzsru/s-l225.jpg
2018 Donruss Optic Holo Josh Allen ROOKIE RC AUTO /99 #154 PSA 10 GEM MINT,2020-12-17,"1,692.00",64,https://www.ebay.com/itm/2018-Donruss-Optic-Holo-Josh-Allen-ROOKIE-RC-AUTO-99-154-PSA-10-GEM-MINT/402594621457?hash=item5dbc826811%3Ag%3AD4oAAOSwnEFfzsrt&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/D4oAAOSwnEFfzsrt/s-l225.jpg
2018 Panini Contenders Optic Josh Allen RC Auto PSA 10 ðŸ”¥ðŸ”¥ðŸ”¥,2020-12-17,545.00,51,https://www.ebay.com/itm/2018-Panini-Contenders-Optic-Josh-Allen-RC-Auto-PSA-10/293887231338?hash=item446d0b456a%3Ag%3AVcYAAOSw2sRf0WBM&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/VcYAAOSw2sRf0WBM/s-l225.jpg
2018 Panini Silver Prizm #JA Josh Allen RC Rookie Bills AUTO PSA 10 GEM MINT,2020-12-14,"1,520.00",65,https://www.ebay.com/itm/2018-Panini-Silver-Prizm-JA-Josh-Allen-RC-Rookie-Bills-AUTO-PSA-10-GEM-MINT/363207730655?hash=item5490de25df%3Ag%3A1ocAAOSw0PtfyrG2&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/1ocAAOSw0PtfyrG2/s-l225.jpg
2018 Panini Contenders Rookie Ticket Josh Allen Rc AUTO No Feet PSA 10,2020-12-14,"2,045.00",44,https://www.ebay.com/itm/2018-Panini-Contenders-Rookie-Ticket-Josh-Allen-Rc-AUTO-No-Feet-PSA-10/373382328013?hash=item56ef522ecd%3Ag%3AFE8AAOSw-rVfzqAN&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/FE8AAOSw-rVfzqAN/s-l225.jpg
JOSH ALLEN 2018 Elite Rookie RC Pen Pals Black Auto Ready for Grading PSA 10?!?,2020-12-13,199.99,1,https://www.ebay.com/itm/JOSH-ALLEN-2018-Elite-Rookie-RC-Pen-Pals-Black-Auto-Ready-for-Grading-PSA-10/333819049576?hash=item4db92a7668%3Ag%3ALkYAAOSw629f0EBk&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/LkYAAOSw629f0EBk/s-l225.jpg
Josh Allen 2019 Panini Encased Gold Foil Auto BGS GEM 9/10 #2/20 Hot ðŸ¥µ MVP,2020-12-12,299.99,1,https://www.ebay.com/itm/Josh-Allen-2019-Panini-Encased-Gold-Foil-Auto-BGS-GEM-9-10-2-20-Hot-MVP/293878181762?hash=item446c812f82%3Ag%3A7nQAAOSwHflfusdn&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/7nQAAOSwHflfusdn/s-l225.jpg
JOSH ALLEN 2018 PANINI PRIZM RC SILVER PRIZMS AUTOGRAPH SP AUTO PSA 10 GEM MINT,2020-12-11,"1,300.00",48,https://www.ebay.com/itm/JOSH-ALLEN-2018-PANINI-PRIZM-RC-SILVER-PRIZMS-AUTOGRAPH-SP-AUTO-PSA-10-GEM-MINT/353309408958?hash=item5242e1bebe%3Ag%3ACLwAAOSw3iBfzWgY&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/CLwAAOSw3iBfzWgY/s-l225.jpg
2018 Josh Allen Leaf Valiant Green Prizm Refractor #/60 Rc Auto BGS 9.5/10 POP 6,2020-12-08,585.00,29,https://www.ebay.com/itm/2018-Josh-Allen-Leaf-Valiant-Green-Prizm-Refractor-60-Rc-Auto-BGS-9-5-10-POP-6/293862718372?hash=item446b953ba4%3Ag%3AsVcAAOSw7Vpfwr1b&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/sVcAAOSw7Vpfwr1b/s-l225.jpg
2018 Josh Allen Panini Select Jumbo 4CLR Gold Prizm Rookie Patch Auto 4/10 PSA 9,2020-12-07,"1,160.00",60,https://www.ebay.com/itm/2018-Josh-Allen-Panini-Select-Jumbo-4CLR-Gold-Prizm-Rookie-Patch-Auto-4-10-PSA-9/383839961515?hash=item595ea501ab%3Ag%3AjxEAAOSwum1fyD8T&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/jxEAAOSwum1fyD8T/s-l225.jpg
2018 Panini Contenders Feet Visible #105 Josh Allen Auto RC Gem Mint PSA 10,2020-12-07,"2,106.00",27,https://www.ebay.com/itm/2018-Panini-Contenders-Feet-Visible-105-Josh-Allen-Auto-RC-Gem-Mint-PSA-10/373372985439?hash=item56eec3a05f%3Ag%3AjngAAOSwmOhfxbUm&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/jngAAOSwmOhfxbUm/s-l225.jpg
Josh Allen 2018 NT Colossal Signatures Prime RPA /25 PSA 9/10 Auto,2020-12-06,484.00,6,https://www.ebay.com/itm/Josh-Allen-2018-NT-Colossal-Signatures-Prime-RPA-25-PSA-9-10-Auto/143867113329?hash=item217f25ef71%3Ag%3A9z0AAOSw%7EJhfxHdw&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/9z0AAOSw~JhfxHdw/s-l225.jpg
Josh Allen 2018 Contenders No Feet RC AUTO PSA 10 GEM MINT MB MIKE BAKER Silver,2020-12-06,"1,547.22",31,https://www.ebay.com/itm/Josh-Allen-2018-Contenders-No-Feet-RC-AUTO-PSA-10-GEM-MINT-MB-MIKE-BAKER-Silver/154215183363?hash=item23e7f0f403%3Ag%3A%7ECYAAOSwdo5fvwYX&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/~CYAAOSwdo5fvwYX/s-l225.jpg
Josh Allen 2018 Panini Contenders #105 Feet Visible RC AUTO PSA 10 Rookie Ticket,2020-12-06,"2,030.00",48,https://www.ebay.com/itm/Josh-Allen-2018-Panini-Contenders-105-Feet-Visible-RC-AUTO-PSA-10-Rookie-Ticket/154215181495?hash=item23e7f0ecb7%3Ag%3AI0YAAOSwQ6ZfvwYN&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/I0YAAOSwQ6ZfvwYN/s-l225.jpg
2018 Panini Prizm Josh Allen #JA Silver RC Autographs PSA 10/10 Auto GEM Bills S,2020-12-06,"1,122.22",37,https://www.ebay.com/itm/2018-Panini-Prizm-Josh-Allen-JA-Silver-RC-Autographs-PSA-10-10-Auto-GEM-Bills-S/174540709799?hash=item28a36fdfa7%3Ag%3AYFcAAOSw2V5fxaJ6&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/YFcAAOSw2V5fxaJ6/s-l225.jpg
2018 Panini Contenders DP #103 Josh Allen PSA 9 Auto 10 Bwl Tkd Football Card,2020-12-06,219.50,36,https://www.ebay.com/itm/2018-Panini-Contenders-DP-103-Josh-Allen-PSA-9-Auto-10-Bwl-Tkd-Football-Card/174539301280?hash=item28a35a61a0%3Ag%3AVGUAAOSwjGxfw83v&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/VGUAAOSwjGxfw83v/s-l225.jpg
JOSH ALLEN 2018 PANINI CONTENDERS ROOKIE TICKET AUTO PSA 10 BILLS,2020-12-01,"1,946.00",49,https://www.ebay.com/itm/JOSH-ALLEN-2018-PANINI-CONTENDERS-ROOKIE-TICKET-AUTO-PSA-10-BILLS/274589026812?hash=item3feec809fc%3Ag%3A4eYAAOSwwCNfvXmn&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/4eYAAOSwwCNfvXmn/s-l225.jpg
2018 Honors JOSH ALLEN Score Update RC ARTIST PROOF Blue #19/20 Auto PSA 10,2020-11-29,420.00,21,https://www.ebay.com/itm/2018-Honors-JOSH-ALLEN-Score-Update-RC-ARTIST-PROOF-Blue-19-20-Auto-PSA-10/233795886114?hash=item366f521c22%3Ag%3AS5UAAOSwktpftD9X&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/S5UAAOSwktpftD9X/s-l225.jpg
Josh Allen 2018 NT Colossal Signatures Prime RPA /25 PSA 9/10 Auto,2020-11-29,635.00,9,https://www.ebay.com/itm/Josh-Allen-2018-NT-Colossal-Signatures-Prime-RPA-25-PSA-9-10-Auto/143861709247?hash=item217ed379bf%3Ag%3AsNoAAOSwTnpfvZDb&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/sNoAAOSwTnpfvZDb/s-l225.jpg
1/1 Josh Allen 2018 Leaf Metal A&D Prismatic Red Prizm #5/5 BGS Rc Auto $500 ðŸ˜³,2020-11-24,179.99,2,https://www.ebay.com/itm/1-1-Josh-Allen-2018-Leaf-Metal-A-D-Prismatic-Red-Prizm-5-5-BGS-Rc-Auto-500/293837475194?hash=item446a140d7a%3Ag%3AVZsAAOSwDiZfs1VL&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/VZsAAOSwDiZfs1VL/s-l225.jpg
2018 Panini Contenders Josh Allen #105 No Feet RC Ticket Auto PSA 10 GEM Bills S,2020-11-23,"1,476.00",37,https://www.ebay.com/itm/2018-Panini-Contenders-Josh-Allen-105-No-Feet-RC-Ticket-Auto-PSA-10-GEM-Bills-S/174524748804?hash=item28a27c5404%3Ag%3AqcgAAOSw4T1ftbnq&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/qcgAAOSw4T1ftbnq/s-l225.jpg
Josh Allen Auto Optic Contenders Holo Rookie Ticket PSA 10,2020-11-22,"1,746.00",17,https://www.ebay.com/itm/Josh-Allen-Auto-Optic-Contenders-Holo-Rookie-Ticket-PSA-10/143845919234?hash=item217de28a02%3Ag%3A8l8AAOSwRKRfbFHm&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/8l8AAOSwRKRfbFHm/s-l225.jpg
2018 National Treasures Josh Allen ROOKIE RC PATCH AUTO /99 #163 PSA 10 GEM MINT,2020-11-22,"7,100.00",29,https://www.ebay.com/itm/2018-National-Treasures-Josh-Allen-ROOKIE-RC-PATCH-AUTO-99-163-PSA-10-GEM-MINT/402551723476?hash=item5db9f3d5d4%3Ag%3AcKcAAOSwV%7Elfrdrz&LH_Auction=1,https://i.ebayimg.com/thumbs/images/g/cKcAAOSwV~lfrdrz/s-l225.jpg
